TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
RAJGARH,02-032-00053,0.3939465437788018,85.4864,6.629800000000001,2024_06
RAKKAR,02-024-02129,0.0766838709677419,7.131599999999999,1.2035999999999998,2024_06
RAMPUR,02-033-00043,0.1266830889540567,129.5968,7.6374,2024_06
RAMSHAHR,02-031-00063,0.0430147465437788,9.3342,0.9678,2024_06
RENUKA,02-032-00055,0.5743374193548386,178.0446,9.6779,2024_06
ROHRU,02-033-00044,0.063776129032258,19.7706,2.474,2024_06
RONHAT,02-032-03318,0.6002241935483872,148.8556,13.6956,2024_06
SAINJ,02-026-00017,0.1095259176863181,98.4638,4.321199999999999,2024_06
SALUNI,02-023-00007,0.0556777589134125,32.794200000000004,2.2636,2024_06
SANDHOL,02-027-00030,,0.0,,2024_06
SANGLA,02-034-01706,0.3304210829493088,573.611,9.6497,2024_06
SARKAGHAT,02-027-00031,0.3213990783410138,69.7436,6.493,2024_06
SEONI,02-033-00046,0.5494193548387096,170.32,11.6559,2024_06
SHAHPUR,02-024-02130,0.0724112903225806,17.958,2.4157999999999995,2024_06
SHALAI,02-032-00056,1.3530903225806452,419.458,25.7771,2024_06
SHIMLA,02-033-00045,0.6911448028673836,385.6588,13.7481,2024_06
SIHUNTA,02-023-00008,0.039141348973607,13.3472,2.2532999999999994,2024_06
SOLAN,02-031-00064,0.518783064516129,128.6582,22.1179,2024_06
SPITI,02-025-02401,0.059648144294138,515.8968,7.2762,2024_06
SUNDAR NAGAR,02-027-00032,0.1971064516129032,73.3236,7.285,2024_06
THEOG,02-033-00047,0.6553387096774194,325.048,13.9793,2024_06
THUNAG,02-027-00033,0.046174780058651,15.7456,0.7847999999999999,2024_06
THURAL,02-024-02131,0.1933419354838709,17.9808,5.1023,2024_06
TIRA SUJANPUR,02-028-02860,0.1073612903225806,26.6256,9.962500000000002,2024_06
UNA,02-029-00069,0.0730248847926267,15.8464,1.4015999999999995,2024_06
AMB,02-029-00065,0.5254956043956044,191.2804,6.9261,2024_07
ANI,02-026-00011,0.3695598214285714,124.1721,3.8538,2024_07
ARKI,02-031-00057,1.1241502551020408,440.6669,12.3805,2024_07
AUT,02-027-00018,0.630660119047619,105.9509,23.6354,2024_07
BADDI,02-031-00058,0.5155592857142857,144.3566,10.7429,2024_07
BAIJNATH,02-024-02110,7.790608333333333,2617.6444,171.5345,2024_07
BALDWARA,02-027-00019,0.8861125000000001,49.6223,5.6155,2024_07
BALH,02-027-00020,1.381807142857143,348.2154,23.5773,2024_07
BALI CHOWKI,02-027-03430,2.0445025510204085,1202.1675,32.9211,2024_07
BAMSAN,02-028-01431,1.7603035714285713,197.154,27.422,2024_07
BANGANA,02-029-00066,0.4859334033613445,231.3043,8.3233,2024_07
BANJAR,02-026-00012,0.1589955357142857,89.0375,2.0455,2024_07
BAROH,02-024-02111,1.8913607142857145,264.7905,38.5664,2024_07
BARSAR,02-028-02854,0.2009523809523809,33.760000000000005,2.5574,2024_07
BHARARI,02-030-02104,1.191290714285714,166.7807,8.8326,2024_07
BHATTIYAT,02-023-00001,0.992243253968254,250.0453,27.6486,2024_07
BHORANJ,02-028-02855,2.6078883928571424,292.0835,37.9404,2024_07
BHUNTAR,02-026-00013,0.3107253086419753,704.725,21.6055,2024_07
BILASPUR,02-030-02105,0.1469857142857142,20.578,1.706,2024_07
BRAHMAUR,02-023-00002,3.811668415178571,6830.5098,207.3668,2024_07
CHACHYOT,02-027-00022,1.4036814285714283,393.0308,21.4455,2024_07
CHAMBA,02-023-00003,0.6252386278195489,665.2539,36.3866,2024_07
CHAUPAL,02-033-00034,0.6591831168831169,203.0284,5.9563,2024_07
CHAURAH,02-023-00004,0.2680542701863354,345.2539,4.4086,2024_07
CHIRGAON,02-033-00035,0.1293521428571428,90.5465,1.935,2024_07
DADA SIBA,02-024-02112,1.0548342857142858,147.6768,36.1013,2024_07
DADAHU,02-032-00048,0.5423757142857143,75.93260000000001,3.5594,2024_07
DALHOUSIE,02-023-00005,3.533441666666666,593.6182,108.7143,2024_07
DERA GOPIPUR,02-024-02113,1.5415503401360542,906.4316,46.1809,2024_07
DHARAMPUR,02-027-00023,2.0554066326530616,402.8597,29.5149,2024_07
DHARMSHALA,02-024-02114,3.316694047619048,1114.4092,208.7066,2024_07
DHATWAL,02-028-02856,0.1786017857142857,20.003400000000003,2.1131,2024_07
DHIRA,02-024-02115,8.671007142857142,971.1528,89.6304,2024_07
DODRA KWAR,02-033-00036,0.2395381868131868,87.1919,2.3419,2024_07
FATEHPUR,02-024-02116,0.5431166666666666,136.8654,14.5398,2024_07
GALORE,02-028-02857,0.3154839285714285,17.667099999999998,3.4261,2024_07
GHANARI,02-029-00067,0.3897692857142857,109.1354,7.2417,2024_07
GHUMARWIN,02-030-02106,0.6103607142857143,136.7208,5.7367,2024_07
HAMIRPUR,02-028-02858,0.6261005102040816,122.7157,9.6699,2024_07
HANGRANG,02-034-01703,0.0168774436090225,8.9788,0.4194,2024_07
HARCHAKIAN,02-024-02117,1.1135089285714286,62.3565,16.9577,2024_07
HAROLI,02-029-00068,0.3616935064935065,111.4016,7.4186,2024_07
INDORA,02-024-02118,0.7923554761904762,332.7893,20.3019,2024_07
JAISINGHPUR,02-024-02119,8.291951785714286,1393.0479,164.4134,2024_07
JASWAN  KOTLA,02-024-02120,0.7162196428571429,80.2166,11.5278,2024_07
JAWALAMUKHI,02-024-02121,0.7411553571428572,124.5141,24.4198,2024_07
JAWALI,02-024-02122,1.1806797619047618,396.7084,18.0205,2024_07
JHANDUTA,02-030-02107,0.4642069047619048,194.9669,8.583,2024_07
JOGINDAR NAGAR,02-027-00024,8.02052886904762,2694.8977,174.3867,2024_07
JUBBAL,02-033-00037,0.1786020833333333,60.0103,2.4075,2024_07
KALPA,02-034-00009,0.0489764285714285,20.5701,0.6276,2024_07
KAMRAU,02-032-00049,9.641057653061225,1889.6473,203.5437,2024_07
KANDAGHAT,02-031-00059,1.1446139285714283,320.4919,26.0734,2024_07
KANGRA,02-024-02123,1.0132586734693878,198.5987,34.6586,2024_07
KARSOG,02-027-00025,0.7016717687074829,412.583,6.5416,2024_07
KASAULI,02-031-00060,0.4498086734693877,88.16250000000001,3.3434,2024_07
KHUNDIAN,02-024-02124,1.1675994047619047,196.1567,39.263,2024_07
KOTKHAI,02-033-00038,0.7533467532467533,232.0308,6.0777,2024_07
KOTLI,02-027-00026,1.7856125000000005,199.9886,23.8312,2024_07
KRISHANGARH,02-031-00061,0.6545942857142857,91.6432,8.3632,2024_07
KULLU,02-026-00014,0.2834670454545455,174.6157,5.1857,2024_07
KUMHARSAIN,02-033-00039,0.7331777777777777,184.7608,6.1718,2024_07
KUPVI,02-033-00040,2.028502857142857,283.9904,42.7111,2024_07
LAD BHAROL,02-027-00027,12.73425476190476,1069.6774,161.1345,2024_07
LAHAUL,02-025-00017,0.1027650549450549,748.1296,4.4713,2024_07
MANALI,02-026-00015,0.5260368226600985,427.1419,5.7337,2024_07
MORANG,02-034-01704,0.0789731318681318,143.7311,3.2838,2024_07
MULTHAN,02-024-02125,0.992856015037594,1056.3988,151.0311,2024_07
NADAUN,02-028-02859,0.6274566326530613,122.9815,9.5739,2024_07
NAGROTA BAGWAN,02-024-02126,6.6168651785714285,741.0889,218.0828,2024_07
NAHAN,02-032-00050,1.2879115384615385,468.7998,25.1389,2024_07
NAINA DEVI,02-030-02109,0.5336232142857142,119.5316,5.1894,2024_07
NALAGARH,02-031-00062,0.3491766483516483,127.1003,9.8303,2024_07
NAMHOL,02-030-02108,0.236572619047619,39.7442,1.9337,2024_07
NANKHARI,02-033-00041,0.5096428571428572,71.35,4.8841,2024_07
NERMAND,02-026-00016,0.4379575892857142,196.205,3.8259,2024_07
NERUA,02-033-00042,0.7758973214285714,260.7015,21.7266,2024_07
NICHAR,02-034-00010,0.1814731292517006,213.4124,2.8943,2024_07
NIHRI,02-027-00028,1.1834805555555554,298.2371,14.1745,2024_07
NOHRA,02-032-00051,0.4985525510204082,97.7163,3.3733,2024_07
NURPUR,02-024-02127,1.2008183928571428,672.4583,17.4888,2024_07
PACHHAD,02-032-00052,0.4860152380952381,204.1264,3.3547,2024_07
PADHAR,02-027-00029,3.6919326530612246,1447.2376,160.3494,2024_07
PALAMPUR,02-024-02128,14.01146155462185,6669.4557,217.7315,2024_07
PANGI,02-023-00006,0.0980357142857143,159.21,4.2773,2024_07
PAONTA SAHIB,02-032-01637,10.887803422619047,7316.6039,204.6451,2024_07
POOH,02-034-01705,0.0218765306122449,30.0146,0.4049,2024_07
RAJGARH,02-032-00053,0.5168729591836735,101.3071,2.9401,2024_07
RAKKAR,02-024-02129,0.5573702380952381,46.8191,5.5739,2024_07
RAMPUR,02-033-00043,0.371454329004329,343.2238,3.8409,2024_07
RAMSHAHR,02-031-00063,0.2741719387755102,53.7377,9.1653,2024_07
RENUKA,02-032-00055,0.4620567857142857,129.3759,2.4362,2024_07
ROHRU,02-033-00044,0.1829364285714285,51.2222,2.4476,2024_07
RONHAT,02-032-03318,1.9840566964285715,444.4287,31.5836,2024_07
SAINJ,02-026-00017,0.28063460591133,227.8753,3.0465,2024_07
SALUNI,02-023-00007,0.2856877819548872,151.9859,3.301,2024_07
SANDHOL,02-027-00030,,0.0,,2024_07
SANGLA,02-034-01706,0.3435663265306122,538.712,3.3128,2024_07
SARKAGHAT,02-027-00031,1.826183673469388,357.932,32.9687,2024_07
SEONI,02-033-00046,0.8751224999999999,245.0343,8.6306,2024_07
SHAHPUR,02-024-02130,0.2368196428571428,53.0476,3.2157,2024_07
SHALAI,02-032-00056,2.098309642857143,587.5267,32.5873,2024_07
SHIMLA,02-033-00045,1.824399404761905,919.4973,32.9778,2024_07
SIHUNTA,02-023-00008,0.3122318181818181,96.1674,10.2686,2024_07
SOLAN,02-031-00064,0.6430089285714286,144.034,24.9403,2024_07
SPITI,02-025-02401,0.04199366359447,328.0545,6.9187,2024_07
SUNDAR NAGAR,02-027-00032,1.1455190476190478,384.8944,20.7365,2024_07
THEOG,02-033-00047,1.5236600446428572,682.5997,33.59,2024_07
THUNAG,02-027-00033,0.236962987012987,72.9846,1.6428,2024_07
THURAL,02-024-02131,7.542088095238095,633.5354,100.414,2024_07
TIRA SUJANPUR,02-028-02860,1.041527232142857,233.3021,37.7811,2024_07
UNA,02-029-00069,0.514030612244898,100.75,8.2613,2024_07
AMB,02-029-00065,7.882348717948718,2766.7044,112.9202,2024_08
ANI,02-026-00011,1.2933793209876543,419.0549,24.1809,2024_08
ARKI,02-031-00057,3.016153968253968,1140.1062,22.2315,2024_08
AUT,02-027-00018,1.1896765432098764,192.7276,13.3145,2024_08
BADDI,02-031-00058,1.6245133333333333,438.6186,35.4953,2024_08
BAIJNATH,02-024-02110,13.54205401234568,4387.6255,161.622,2024_08
BALDWARA,02-027-00019,4.184048148148149,225.9386,23.4983,2024_08
BALH,02-027-00020,6.325793827160494,1537.1679,46.6874,2024_08
BALI CHOWKI,02-027-03430,4.009516931216932,2273.3961,45.6808,2024_08
BAMSAN,02-028-01431,7.897713888888889,852.9531000000001,47.4631,2024_08
BANGANA,02-029-00066,7.515867102396514,3449.783,111.7352,2024_08
BANJAR,02-026-00012,0.447395,241.5933,6.0717,2024_08
BAROH,02-024-02111,5.769220000000001,778.8447,45.183,2024_08
BARSAR,02-028-02854,2.69978950617284,437.3659,30.5769,2024_08
BHARARI,02-030-02104,6.965167407407408,940.2976,40.6451,2024_08
BHATTIYAT,02-023-00001,1.5215074074074073,369.7263,21.4441,2024_08
BHORANJ,02-028-02855,11.149453703703704,1204.141,49.2504,2024_08
BHUNTAR,02-026-00013,0.5867974851394605,1283.3261,10.2455,2024_08
BILASPUR,02-030-02105,2.438257777777778,329.1648,26.1279,2024_08
BRAHMAUR,02-023-00002,3.082523090277778,5326.5999,100.7328,2024_08
CHACHYOT,02-027-00022,4.028625185185185,1087.7288,26.5966,2024_08
CHAMBA,02-023-00003,1.733601656920078,1778.6753,28.0066,2024_08
CHAUPAL,02-033-00034,6.399524242424242,1900.6587,51.7937,2024_08
CHAURAH,02-023-00004,0.6098927536231884,757.4868,3.3306,2024_08
CHIRGAON,02-033-00035,0.5234945185185185,353.35880000000003,2.703,2024_08
DADA SIBA,02-024-02112,7.243657037037036,977.8937,56.6931,2024_08
DADAHU,02-032-00048,4.806757777777778,648.9123,75.8887,2024_08
DALHOUSIE,02-023-00005,4.048308641975309,655.826,37.7897,2024_08
DERA GOPIPUR,02-024-02113,8.224734038800706,4663.4242,61.3303,2024_08
DHARAMPUR,02-027-00023,8.387896296296296,1585.3124,47.8026,2024_08
DHARMSHALA,02-024-02114,3.362020987654321,1089.2948,101.2789,2024_08
DHATWAL,02-028-02856,2.6282324074074075,283.8491,27.9096,2024_08
DHIRA,02-024-02115,8.589027777777778,927.615,70.0256,2024_08
DODRA KWAR,02-033-00036,0.6709048433048432,235.4876,3.4109,2024_08
FATEHPUR,02-024-02116,6.912748971193416,1679.798,56.5964,2024_08
GALORE,02-028-02857,3.247025925925926,175.3394,35.1114,2024_08
GHANARI,02-029-00067,6.104986296296295,1648.3463,109.9039,2024_08
GHUMARWIN,02-030-02106,4.842839351851852,1046.0533,33.3352,2024_08
HAMIRPUR,02-028-02858,3.476183597883598,656.9987,37.5551,2024_08
HANGRANG,02-034-01703,0.15554522417154,79.7947,1.0686,2024_08
HARCHAKIAN,02-024-02117,4.979838888888889,268.9113,39.8711,2024_08
HAROLI,02-029-00068,7.597411447811448,2256.4312,124.9718,2024_08
INDORA,02-024-02118,7.762051111111111,3143.6307,66.2531,2024_08
JAISINGHPUR,02-024-02119,11.033964197530864,1787.5022,157.6627,2024_08
JASWAN  KOTLA,02-024-02120,6.492124074074074,701.1494,53.5344,2024_08
JAWALAMUKHI,02-024-02121,7.329882716049383,1187.441,54.3459,2024_08
JAWALI,02-024-02122,6.224657407407408,2016.789,59.7403,2024_08
JHANDUTA,02-030-02107,4.880747407407408,1976.7027,77.8737,2024_08
JOGINDAR NAGAR,02-027-00024,16.05457962962963,5201.6838,161.0543,2024_08
JUBBAL,02-033-00037,1.653452777777778,535.7187,20.1806,2024_08
KALPA,02-034-00009,0.1676093827160494,67.8818,0.8978,2024_08
KAMRAU,02-032-00049,10.45542380952381,1976.0751,74.8889,2024_08
KANDAGHAT,02-031-00059,3.344238888888889,902.9445,35.6081,2024_08
KANGRA,02-024-02123,3.886851322751323,734.6148999999999,43.6076,2024_08
KARSOG,02-027-00025,3.4072386243386243,1931.9043,29.1821,2024_08
KASAULI,02-031-00060,2.182007936507937,412.3995,37.0022,2024_08
KHUNDIAN,02-024-02124,4.790532716049382,776.0663,49.7858,2024_08
KOTKHAI,02-033-00038,3.9833127946127935,1183.0439,43.3902,2024_08
KOTLI,02-027-00026,7.320013888888889,790.5615,47.4555,2024_08
KRISHANGARH,02-031-00061,2.348843703703704,317.0939,13.5189,2024_08
KULLU,02-026-00014,0.651923569023569,387.2426,13.9436,2024_08
KUMHARSAIN,02-033-00039,3.478145267489712,845.1893,30.0634,2024_08
KUPVI,02-033-00040,7.218920000000001,974.5542,58.1447,2024_08
LAD BHAROL,02-027-00027,20.942824691358027,1696.3688,159.9054,2024_08
LAHAUL,02-025-00017,0.6539007834757834,4590.3835,28.094,2024_08
MANALI,02-026-00015,0.8320716475095785,651.5121,8.2193,2024_08
MORANG,02-034-01704,0.2677445014245014,469.8916,3.5582,2024_08
MULTHAN,02-024-02125,2.938618713450293,3015.0228,155.378,2024_08
NADAUN,02-028-02859,6.288469841269841,1188.5208,61.3899,2024_08
NAGROTA BAGWAN,02-024-02126,7.660439814814815,827.3275,102.4707,2024_08
NAHAN,02-032-00050,6.9787689458689455,2449.5479,149.6384,2024_08
NAINA DEVI,02-030-02109,6.669469444444445,1440.6054,80.6409,2024_08
NALAGARH,02-031-00062,3.745371794871795,1314.6255,44.4494,2024_08
NAMHOL,02-030-02108,2.7653672839506176,447.9895,27.6935,2024_08
NANKHARI,02-033-00041,2.3261896296296296,314.0356,29.4036,2024_08
NERMAND,02-026-00016,1.113188888888889,480.8976,24.1765,2024_08
NERUA,02-033-00042,3.715604938271605,1203.856,28.9056,2024_08
NICHAR,02-034-00010,0.3093052028218694,350.7521,2.4755,2024_08
NIHRI,02-027-00028,2.9633843621399176,720.1024,19.1534,2024_08
NOHRA,02-032-00051,3.6538391534391534,690.5756,50.2469,2024_08
NURPUR,02-024-02127,7.100531851851851,3834.2872,60.9882,2024_08
PACHHAD,02-032-00052,3.706246913580247,1501.03,55.469,2024_08
PADHAR,02-027-00029,7.645727248677248,2890.0849,160.6082,2024_08
PALAMPUR,02-024-02128,10.729683877995642,4924.9249,102.3104,2024_08
PANGI,02-023-00006,0.5650397190293742,884.8521999999999,9.6428,2024_08
PAONTA SAHIB,02-032-01637,11.926581327160491,7728.4247,151.6108,2024_08
POOH,02-034-01705,0.1343444444444444,177.7377,1.0118,2024_08
RAJGARH,02-032-00053,4.114978306878307,777.7309,59.1966,2024_08
RAKKAR,02-024-02129,7.538912345679012,610.6519,53.3538,2024_08
RAMPUR,02-033-00043,0.962658024691358,857.7283,24.4832,2024_08
RAMSHAHR,02-031-00063,1.9777481481481485,373.7944,25.8567,2024_08
RENUKA,02-032-00055,3.238784814814815,874.4719,44.0644,2024_08
ROHRU,02-033-00044,0.8700807407407408,234.9218,5.9557,2024_08
RONHAT,02-032-03318,6.00554212962963,1297.1971,54.7004,2024_08
SAINJ,02-026-00017,0.4881832694763729,382.2475,2.8456,2024_08
SALUNI,02-023-00007,0.826882261208577,424.1906,6.2241,2024_08
SANDHOL,02-027-00030,,0.0,,2024_08
SANGLA,02-034-01706,0.6863664021164021,1037.786,13.9912,2024_08
SARKAGHAT,02-027-00031,8.985578306878308,1698.2743,48.7891,2024_08
SEONI,02-033-00046,3.621605925925926,977.8336,33.3805,2024_08
SHAHPUR,02-024-02130,1.3239412037037035,285.9713,13.9136,2024_08
SHALAI,02-032-00056,7.082261481481481,1912.2106,43.3853,2024_08
SHIMLA,02-033-00045,4.51591316872428,2194.7338,45.559,2024_08
SIHUNTA,02-023-00008,2.197949158249158,652.7909,48.6357,2024_08
SOLAN,02-031-00064,2.9259449074074078,632.0041,45.7766,2024_08
SPITI,02-025-02401,0.2840026948095048,2139.3923,6.3407,2024_08
SUNDAR NAGAR,02-027-00032,4.308595061728395,1395.9848,31.9657,2024_08
THEOG,02-033-00047,6.436047453703703,2780.3725,56.1709,2024_08
THUNAG,02-027-00033,1.265792255892256,375.9403,6.35,2024_08
THURAL,02-024-02131,8.67246913580247,702.4699999999999,70.9827,2024_08
TIRA SUJANPUR,02-028-02860,4.7339125,1022.5251,48.2045,2024_08
UNA,02-029-00069,10.973226455026454,2073.9398,124.9175,2024_08
AMB,02-029-00065,0.2617994871794871,73.1009,2.8806,2024_09
ANI,02-026-00011,0.5199346520763187,162.7526,8.6629,2024_09
ARKI,02-031-00057,1.54032193877551,301.9031,12.4142,2024_09
AUT,02-027-00018,0.5120642857142857,43.0134,8.3593,2024_09
BADDI,02-031-00058,0.5595421428571429,78.3359,7.6301,2024_09
BAIJNATH,02-024-02110,0.6620315476190476,111.2213,12.4761,2024_09
BALDWARA,02-027-00019,0.2697574074074074,14.5669,2.2332,2024_09
BALH,02-027-00020,0.6682300411522634,162.3799,15.2935,2024_09
BALI CHOWKI,02-027-03430,0.7945861111111111,405.7959,16.2518,2024_09
BAMSAN,02-028-01431,0.8703589285714287,48.740100000000005,10.0066,2024_09
BANGANA,02-029-00066,0.1986806100217865,91.1944,2.0615,2024_09
BANJAR,02-026-00012,0.2494355882352941,122.922,4.9091,2024_09
BAROH,02-024-02111,0.3864014285714286,27.0481,2.6988,2024_09
BARSAR,02-028-02854,0.3180623456790123,51.5261,4.9818,2024_09
BHARARI,02-030-02104,0.9090311111111112,122.7192,14.0474,2024_09
BHATTIYAT,02-023-00001,0.0605111111111111,7.6244,0.5726,2024_09
BHORANJ,02-028-02855,1.1032027777777778,119.1459,16.3031,2024_09
BHUNTAR,02-026-00013,0.2027995590828924,229.9747,5.1018,2024_09
BILASPUR,02-030-02105,0.31129,21.7903,2.1413,2024_09
BRAHMAUR,02-023-00002,0.1814704241071428,162.5975,2.2017,2024_09
CHACHYOT,02-027-00022,0.7451029629629631,201.1778,13.1332,2024_09
CHAMBA,02-023-00003,0.1586624060150376,84.4084,1.1655,2024_09
CHAUPAL,02-033-00034,2.759964935064935,425.0346,14.893,2024_09
CHAURAH,02-023-00004,0.1384348631239935,106.8326,0.8758,2024_09
CHIRGAON,02-033-00035,0.31432,110.012,2.7957,2024_09
DADA SIBA,02-024-02112,0.3888171428571428,27.2172,6.0641,2024_09
DADAHU,02-032-00048,1.025195,124.9119,11.7094,2024_09
DALHOUSIE,02-023-00005,0.1032678571428571,8.6745,0.6822,2024_09
DERA GOPIPUR,02-024-02113,0.4915795918367348,144.5244,5.5385,2024_09
DHARAMPUR,02-027-00023,0.8077214285714287,79.1567,10.8509,2024_09
DHARMSHALA,02-024-02114,0.323385119047619,54.3287,6.069,2024_09
DHATWAL,02-028-02856,0.3142861111111111,33.9429,3.3828,2024_09
DHIRA,02-024-02115,0.6887428571428572,38.5696,9.3384,2024_09
DODRA KWAR,02-033-00036,0.3321994505494505,60.4603,2.8132,2024_09
FATEHPUR,02-024-02116,0.1178761904761904,14.8524,1.3366,2024_09
GALORE,02-028-02857,0.5032166666666666,27.1737,5.4267,2024_09
GHANARI,02-029-00067,0.148335061728395,34.697399999999995,1.4503,2024_09
GHUMARWIN,02-030-02106,0.4758381613756614,100.0256,8.8177,2024_09
HAMIRPUR,02-028-02858,0.5182112169312169,93.3908,6.4088,2024_09
HANGRANG,02-034-01703,0.0366665413533834,9.7533,0.2403,2024_09
HARCHAKIAN,02-024-02117,0.8028285714285713,22.4792,4.4904,2024_09
HAROLI,02-029-00068,0.1864297418630752,45.6968,1.5455,2024_09
INDORA,02-024-02118,0.1498171428571428,31.4616,0.8886,2024_09
JAISINGHPUR,02-024-02119,1.2337916666666666,103.6385,12.4788,2024_09
JASWAN  KOTLA,02-024-02120,0.1489732142857142,8.3425,0.8349,2024_09
JAWALAMUKHI,02-024-02121,0.5084333333333333,42.7084,2.6767,2024_09
JAWALI,02-024-02122,0.3219261904761905,54.0836,2.9992,2024_09
JHANDUTA,02-030-02107,0.5145686419753086,166.4915,14.6483,2024_09
JOGINDAR NAGAR,02-027-00024,0.8032142857142857,134.94,11.7638,2024_09
JUBBAL,02-033-00037,1.0757880952380954,180.7324,7.356,2024_09
KALPA,02-034-00009,0.4622958024691357,187.2298,6.4687,2024_09
KAMRAU,02-032-00049,3.222540873015873,471.6003,32.7904,2024_09
KANDAGHAT,02-031-00059,1.4479357142857143,202.711,13.0132,2024_09
KANGRA,02-024-02123,0.5371887755102042,52.6445,4.7637,2024_09
KARSOG,02-027-00025,0.8292308641975309,389.5395,12.6429,2024_09
KASAULI,02-031-00060,0.3957915343915343,62.3742,5.3319,2024_09
KHUNDIAN,02-024-02124,0.2926178571428571,24.5799,2.2013,2024_09
KOTKHAI,02-033-00038,2.064033116883117,317.8611,12.3262,2024_09
KOTLI,02-027-00026,0.9194303571428571,51.4881,9.7149,2024_09
KRISHANGARH,02-031-00061,1.2393014285714286,86.7511,9.6926,2024_09
KULLU,02-026-00014,0.1329136363636363,40.9374,1.1716,2024_09
KUMHARSAIN,02-033-00039,1.6503484126984127,207.9439,10.7227,2024_09
KUPVI,02-033-00040,2.8094605555555554,341.678,32.58,2024_09
LAD BHAROL,02-027-00027,0.6468452380952382,27.1675,5.5452,2024_09
LAHAUL,02-025-00017,0.1382687137279729,406.3989,0.8792,2024_09
MANALI,02-026-00015,0.1428320197044335,57.9898,1.1187,2024_09
MORANG,02-034-01704,0.4585220144824312,623.8346,6.805,2024_09
MULTHAN,02-024-02125,0.2541746240601504,135.2209,1.7028,2024_09
NADAUN,02-028-02859,0.4369619047619048,71.3523,7.1734,2024_09
NAGROTA BAGWAN,02-024-02126,0.8011196428571429,44.8627,5.6322,2024_09
NAHAN,02-032-00050,0.4979550997150997,126.1352,6.6485,2024_09
NAINA DEVI,02-030-02109,0.2846598214285714,31.8819,2.4629,2024_09
NALAGARH,02-031-00062,1.17010989010989,212.96,11.7659,2024_09
NAMHOL,02-030-02108,0.5516107142857142,46.3353,3.2675,2024_09
NANKHARI,02-033-00041,1.0613057142857143,74.29140000000001,6.6809,2024_09
