@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,034-MGD5PTN,34.5,,,,,,36.75,2021-08-17,,,,,,,2020-06-14,Base,33.5,,,,034-MGD5PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-ukdpune,10.255,,,,,,13.75,2005-07-25,,[None],,,,,2016-07-21,Base,9.255,,,,022-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-DDASL	,194.21,,,,,,200.395,1995-09-27,Jharkhand,['Wireless'],,,,,2014-03-19,Base,193.21,,,,004-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-15-001,,,,,,,,,,,,,,,2020-06-15,Base,,,,,01-10-15-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-HGDDDN,624.7,,,,,,633.0,2013-06-17,Uttarakhand,,,,,,2020-06-19,Base,623.7,,,,005-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-HGDDDN,627.0,,,,,,634.85,2013-06-17,Uttarakhand,,,,,,2020-06-19,Base,626.0,,,,004-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-HGDDDN,626.0,,,,,,634.0,2013-06-17,Uttarakhand,,,,,,2020-06-19,Base,625.0,,,,006-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,045-MGD4PTN,,,,,,,37.79,2020-08-01,,[None],,,,,2019-01-19,Base,,,,,045-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-MGD4PTN,,,,,,,63.61,2021-10-21,,,,,,,2020-06-13,Base,,,,,050-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000056,,,,,,,194.31,2022-07-19,,,,,,,2020-07-04,Base,,,,,CW1WAR000056,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000055,,,,,,,219.56,2020-08-31,,,,,,,2020-07-04,Base,,,,,CW1WEI000055,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000061,,,,,,,554.38,2020-08-29,,,,,,,2019-05-29,Base,,,,,CW1WEI000061,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-MGD4PTN,,,,,,,78.68,2020-07-23,,,,,,,2020-06-13,Base,,,,,040-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-MGD1LKN,789.12,,,,,,790.1,2020-07-29,,,,,,,2020-07-04,Base,788.12,,,,033-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,062-mgd2lkn,,,,,,,150.52,2021-10-24,West Uttar Pradesh,,,,,,2020-07-27,Base,,,,,062-mgd2lkn,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-LGD3BEH,,,,,,,5.78,2019-08-01,,,,,,,2019-05-17,Base,,,,,027-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-MGD3VNS,,,,,,,62.89,2019-09-25,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-29,Base,,,,,042-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-mgd3vns,,,,,,,161.33,2019-09-29,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-30,Base,,,,,046-mgd3vns,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-MGD3VNS,,,,,,,74.91,2021-08-12,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-17,Base,,,,,028-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,35-MGD3VNS,,,,,,,69.69,2021-08-13,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-22,Base,,,,,35-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-MGD3VNS,,,,,,,62.15,2021-10-08,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-29,Base,,,,,044-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,098-mgd-3vns,,,,,,,75.28,2021-08-12,,,,,,,2020-05-29,Base,,,,,098-mgd-3vns,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-MGD3VNS,,,,,,,324.75,2021-08-01,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-24,Base,,,,,037-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-MDBURLA,,,,,,,283.55,1980-09-18,,,,,,,2021-09-29,Base,,,,,024-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-ERDBWN,,,,,,,147.66,2011-09-24,,,,,,,2021-07-06,Base,,,,,020-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,025CDBNG,6.5,,,,,,6.89,2013-07-04,Coastal Karnataka,['Manual'],,,,Mangaluru,2015-07-25,Base,3.5,,,,025CDBNG,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-SWRDKOCHI,9.0,,,,,,9.8,2019-08-17,,"['GSM', 'Manual']",,,,,2015-05-31,Base,8.0,,,,014-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,HGDDDN-053,,,,,,,467.48,2021-10-19,Uttarakhand,,,,,,2020-05-06,Base,,,,,HGDDDN-053,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-LGD3BEH,,,,,,,11.785,2020-09-02,,,,,,,2020-07-11,Base,,,,,017-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-LYDAGRA,182.5,,2023-08-07,,,,185.45,2005-07-06,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-20,Base,181.5,,2023-08-07,,013-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-LKDHYD,335.511,,,,,,339.961,,North Interior Karnataka,"['Wireless', 'Telemetry', 'GSM']",,,,,2014-04-21,Base,334.511,,,,004-LKDHYD,14.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-LGD3BEH,28.0,,,,,,30.79,2017-08-15,,,,,,,2020-07-11,Base,27.1,,,,005-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-DDASL	,289.4,,,,,2020-06-01,292.32,2004-09-17,Jharkhand,['Wireless'],,,,,2014-03-19,Base,288.4,,,,003-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,039-MGD1LKN,,,,,,,135.3,2019-07-30,,,,,,,2020-07-06,Base,,,,,039-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-SHDSIM,,,,,,,1826.72,2018-09-22,,,,,,,2021-05-26,Base,,,,,006-SHDSIM,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000042,,,,,,,511.0,1982-08-16,East Madhya Pradesh,,,,,,2019-05-30,Base,,,,,CW1WEI000042,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000047,,,,,,,242.3,2022-08-15,,,,,,,2019-05-29,Base,,,,,CW1WEI000047,
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-2-063-0549,,,,,,,2512.3,2018-07-28,,,,,,,2021-05-26,Base,,,,,IBO-2-063-0549,
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-1-058-0544,,,,,,,2978.98,2019-07-10,,,,,,,2021-05-26,Base,,,,,IBO-1-058-0544,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-CDJAPR,,,,,,,318.4,2022-08-23,,,,,,,2020-04-13,Base,,,,,036-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-14-001,,,,,,,,,,,,,,,2020-08-22,Base,,,,,01-10-14-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-hydchennai,,,,,,,,,,,,,,,2020-08-25,Base,,,,,005-hydchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-HDCHENNAI,57.335,,,,,,57.835,2020-12-14,,,,,,,2020-11-17,Base,56.335,,,,045-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-HGDDDN,2149.5,,2022-06-28,,,,2147.74,2020-07-05,,,,,,,2021-05-12,Base,2148.5,,2022-06-28,,034-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,049 -HD CHENNAI,98.75,,,,,,99.25,2021-11-12,,,,,,,2020-11-25,Base,97.75,,,,049 -HD CHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-19-001,,,,,,,,,,,,,,,2020-08-22,Base,,,,,01-10-19-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-16-001,,,,,,,,,,,,,,,2020-08-22,Base,,,,,01-10-16-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-25-001,,,,,,,,,,,,,,,2020-08-22,Base,,,,,01-10-25-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-hd CHENNAI,100.2,,,,,,100.78,2021-11-20,,,,,,,2020-11-25,Base,99.28,,,,057-hd CHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-18-001,,,,,,,,,,,,,,,2020-08-22,Base,,,,,01-10-18-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-hd chennai,198.05,,,,,,198.55,2021-11-19,,,,,,,2020-11-26,Base,197.5,,,,045-hd chennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-mdsil,,,,,,,149.0,1995-06-17,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,,2015-05-01,Base,,,,,011-mdsil,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-mdsil,10.7,,1984-05-10,,,,12.4,2017-08-11,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,Agartala,2015-04-23,Base,10.0,,1984-05-10,,005-mdsil,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MDSIL,32.5,,1983-09-03,,,,33.85,1984-05-15,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,KAMALPUR,2015-04-23,Base,31.5,,1983-09-03,,002-MDSIL,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-chejmu,,,,,,,2855.56,1999-07-20,,,,,,,2021-05-26,Base,,,,,019-chejmu,
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-13,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-13,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-07,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-07,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,dwris-01,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,dwris-01,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-LGD3BEH,,,,,,,18.75,2000-09-22,,,,,,,2021-04-16,Base,,,,,007-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-HDCHENNAI,99.55,,,,,,100.05,2021-11-12,,,,,,,2020-11-25,Base,98.55,,,,043-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-HDCHENNAI,,,,,,,101.91,2021-11-19,,"['GSM', 'Manual']",,,,,2017-05-30,Base,,,,,040-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000069,,,,,,,423.26,2020-08-29,,,,,,,2019-05-29,Base,,,,,CW1WEI000069,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-ugdhyd,,,,612.35,,,,,Madhya Maharashtra,['Wireless'],,,,,2014-05-30,Base,,,,,002-ugdhyd,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-1-057-0543,,,,,,,3580.34,2023-07-10,,,,,,,2021-05-26,Base,,,,,IBO-1-057-0543,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-LGD3BEH,,,,,,,18.615,2000-09-24,,,,,,,2021-04-16,Base,,,,,012-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-LKDHYD,,,,,,,,,,,,,,,2020-10-14,Base,,,,,026-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-LKDHYD,,,,,,,230.21,2020-10-14,,,,,,,2020-09-12,Base,,,,,034-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000072,,,,,,,444.05,2020-08-29,,,,,,,2019-05-29,Base,,,,,CW1WEI000072,
com.eptisa.dto.SimpleFloodForecastStaticDto,077-UBDDIB,,,,,,,,,"Nagaland, Maniput, Mizoram and Tripura",,,,,,2021-01-08,Base,,,,,077-UBDDIB,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-ERDBWN,,,,,,,462.0,2009-07-21,,,,,,,2021-03-15,Base,,,,,017-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-SHDSIM,,,,,,,933.0,2005-06-26,,,,,,,2021-05-26,Base,,,,,004-SHDSIM,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-chejmu,,,,,,,2609.15,2009-08-12,,,,,,,2021-05-26,Base,,,,,020-chejmu,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-lkdhyd,282.0,,,,,,285.3,2009-10-02,,[None],,,,,2014-05-29,Base,281.0,,,,015-lkdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-LGD3BEH,,,,,,,14.855,2000-09-22,,,,,,,2021-04-16,Base,,,,,016-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-ERDBWN,,,,,,,379.06,2011-09-23,,,,,,,2020-08-26,Base,,,,,014-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000065,,,,,,,331.64,2020-08-29,,,,,,,2019-05-29,Base,,,,,CW1WEI000065,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-CHEJMU,,,,,,,2855.31,2009-08-13,,,,,,,2021-05-26,Base,,,,,021-CHEJMU,
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-1-056-0542,,,,,,,3925.04,2020-06-08,,,,,,,2021-05-26,Base,,,,,IBO-1-056-0542,
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-1-059-0545,,,,,,,2530.1,2017-08-03,,,,,,,2021-05-26,Base,,,,,IBO-1-059-0545,
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-1-060-0546,,,,,,,367.0,2017-06-03,,,,,,,2021-05-26,Base,,,,,IBO-1-060-0546,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-CHEJMU,,,,,,,2616.97,2013-07-28,,,,,,,2021-05-26,Base,,,,,022-CHEJMU,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000068,,,,,,,589.64,2020-08-29,,,,,,,2019-05-29,Base,,,,,CW1WEI000068,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-LGD3BEH,7.63,,,,,,10.3,2000-09-25,,,,,,,2021-04-16,Base,7.03,,,,014-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000063,,,,,,,302.98,1994-09-06,,,,,,,2019-05-29,Base,,,,,CW1WAR000063,
com.eptisa.dto.SimpleFloodForecastStaticDto,010MGD5PTN,50.5,,,,,,51.83,2021-09-02,Bihar,"['GSM', 'Manual']",,,,,2014-06-04,Base,49.5,,,,010MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,024-CDJAPR,368.5,,2023-05-31,,,,371.01,2022-08-23,,,,,,,2020-04-13,Base,367.5,,2023-05-31,,024-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-LGD3BEH,20.94,,,,,,22.79,2000-09-23,,,,,,,2021-04-16,Base,19.24,,,,002-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-LGD3BEH,47.53,,,,,,48.8,1977-07-16,,,,,,,2021-04-17,Base,,,,,006-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW3WEI121214,,,,,,,534.45,1982-08-16,,,,,,,2019-05-29,Base,,,,,CW3WEI121214,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-cdjapr,235.0,,,,,,235.1,2017-08-09,,,,,,,2020-04-13,Base,233.0,,,,027-cdjapr,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-ukdpune,459.033,,,,,,462.393,2006-08-10,,[None],,,,,2014-05-29,Base,458.403,,,,010-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-LGD3BEH,7.63,,,,,,10.3,2000-09-25,,,,,,,2021-04-16,Base,7.03,,,,013-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-UKD PUNE,542.21,,,,,,548.445,2019-08-08,,,,,,,2020-06-05,Base,540.17,,,,042-UKD PUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-LGD3BEH,17.22,,,,,,19.125,2000-09-22,Gangetic West Bengal,"['GSM', 'Manual']",,,,BERHAMPORE,2015-05-11,Base,16.92,,,,008-LGD3BEH,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-LGD3BEH,23.5,,,,,,24.77,1998-09-10,,,,,,,2020-09-24,Base,22.75,,,,010-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000070,,,,,,,328.89,1985-08-12,,,,,,,2019-05-29,Base,,,,,CW1WAR000070,
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-10,,,,,,,,,,,,,,,2022-05-02,Base,,,,,DWRIS-10,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-NDBHP,464.5,,,,,,467.3,2004-08-08,,[None],,,,,2014-05-31,Base,463.0,,,,003-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-HGDDDN,1423.0,,2022-04-19,,,,1421.42,2019-08-18,,,,,,,2020-05-06,Base,1422.0,,2022-04-19,,035-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-HGDDDN,,,,,,,924.54,2023-07-26,,,,,,,2022-06-04,Base,,,,,020-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-ukdpune,499.25,,2022-06-07,,,,503.475,2019-10-20,,,,,,,2022-06-01,Base,498.0,,,,020-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,0046-CDBNG,615.5,,,,,,618.075,2022-08-02,,,,,,,2022-06-01,Base,615.0,,,,0046-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-CDBNG,585.5,,2022-06-07,,,,588.05,2022-08-04,,,,,,,2022-06-01,Base,584.0,,2022-06-07,,020-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-CDBNG,894.0,,2022-06-07,,,,895.05,2019-08-10,South Interior Karnataka,,,,,,2022-06-01,Base,892.5,,2022-06-07,,011-CDBNG,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0044-CDBNG,881.0,,2023-05-29,,,,889.62,2019-08-08,,,,,,,2022-06-07,Base,880.0,,2023-05-29,,0044-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-ukdpune,71.0,,2023-05-29,,,,73.5,2021-07-23,,,,,,,2022-06-01,Base,70.0,,2022-06-07,,027-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-mgd2lkn,,,,,,,130.13,2021-10-26,,,,,,,2020-06-03,Base,,,,,029-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,040CDBNG,923.0,,2022-06-07,,,,923.95,2022-08-10,,,,,,,2022-06-01,Base,922.0,,2022-06-07,,040CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-CDBNG,652.75,,2022-10-20,,,,653.99,2022-09-09,,,,,,,2022-06-01,Base,652.25,,2022-10-20,,008-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,069-LYDAGRA,,,,,,,381.6,2022-08-24,,,,,,,2021-06-01,Base,,,,,069-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-CDJAPR,246.0,,,,,,245.95,2022-08-22,,,,,,,2020-04-13,Base,244.5,,,,030-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,0045-CDBNG,373.6,,2022-06-07,,,,374.25,2022-08-30,,,,,,,2022-06-01,Base,372.6,,2022-06-07,,0045-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-CDBNG,544.75,,2022-06-07,,,,546.47,1994-07-16,,,,,,,2022-06-01,Base,544.2,,2022-06-07,,002-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,MGD2-035,,,,,,,155.19,2022-10-17,,,,,,,2020-06-03,Base,,,,,MGD2-035,
com.eptisa.dto.SimpleFloodForecastStaticDto,055-mgd2lkn,,,,,,,100.68,2023-08-16,,,,,,,2020-06-02,Base,,,,,055-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-CDBNG,594.0,,2022-06-07,,,,596.985,2019-08-10,,,,,,,2022-06-01,Base,593.5,,2022-06-07,,010-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-MGD1LKN,154.59,,,,,,155.82,2021-10-20,,,,,,,2022-06-04,Base,153.59,,2023-06-24,,006-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-cdbmg,618.0,,2022-06-07,,,,619.865,2019-08-10,,,,,,,2022-06-01,Base,617.5,,2022-06-07,,011-cdbmg,
com.eptisa.dto.SimpleFloodForecastStaticDto,056-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,056-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,059-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,059-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,060-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,060-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,050-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,055-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,055-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,058-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,054-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,054-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,057-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,052-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,061-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,061-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,051-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,051-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,053-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,053-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,062-CDBNG-T,,,,,,,,,,,,,,,2022-06-01,Base,,,,,062-CDBNG-T,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-CDBNG,613.0,,2022-06-07,,,,613.41,2019-08-08,,,,,,,2022-06-01,Base,612.5,,2022-06-07,,035-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-MGD2lkn,,,,,,,142.06,2023-09-13,,,,,,,2020-06-02,Base,,,,,028-MGD2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,CDJ34,267.05,,,,,,270.7,2021-08-03,,,,,,,2021-06-03,Base,266.05,,,,CDJ34,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-CDBNG,611.0,,2022-12-31,,,,613.14,2022-07-15,,,,,,,2022-06-01,Base,610.5,,2022-03-31,,049-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-mgd2lkn,,,,,,,235.98,2023-08-23,,,,,,,2020-06-03,Base,,,,,045-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-CDBNG,912.5,,2022-06-07,,,,912.725,2019-08-10,,,,,,,2022-06-01,Base,911.0,,2022-06-07,,021-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MGD3VNS,84.73,,,,,,89.445,1971-09-18,,,,,,,2022-06-01,Base,83.73,,,,009-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-ukdpune,531.75,,2022-06-07,,,,537.2,2019-08-09,,,,,,,2022-06-01,Base,529.0,,2022-06-07,,009-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-ukdpune,546.0,,2022-06-07,,,,550.394,2019-08-11,,,,,,,2022-06-01,Base,543.0,,2022-06-07,,008-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-CDBNG,538.15,,2022-06-07,,,,540.89,2021-07-24,,,,,,,2022-06-01,Base,537.65,,2022-06-07,,009-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-ukdpune,16.5,,2022-06-07,,,,20.01,2021-07-23,,,,,,,2022-06-01,Base,15.5,,2022-06-07,,015-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,026--ukdpune,9.75,,2022-06-07,,,,14.6,2021-07-23,,,,,,,2022-06-01,Base,8.75,,2022-06-07,,026--ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-ukdpune,17.5,,2022-06-07,,,,20.5,2019-08-05,,,,,,,2022-06-01,Base,16.5,,2022-06-07,,013-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,CDJ35,304.0,,2023-07-04,,,,312.3,2022-08-23,,,,,,,2022-06-03,Base,303.0,,2023-07-04,,CDJ35,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-CDBNG,772.0,,2022-06-07,,,,773.365,2019-08-10,,,,,,,2022-06-01,Base,771.0,,2022-06-07,,016-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,039 CDBNG,946.0,,2022-06-07,,,,947.12,2019-08-10,,,,,,,2022-06-01,Base,945.0,,2022-06-07,,039 CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-SRDCBE,98.5,,,,,,98.83,2022-10-17,,,,,,,2020-05-18,Base,98.0,,,,049-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-cdbng,820.0,,2022-06-07,,,,822.34,2018-08-17,,,,,,,2022-06-01,Base,819.0,,2022-06-07,,012-cdbng,
com.eptisa.dto.SimpleFloodForecastStaticDto,0042-cdbng,626.0,,2022-06-07,,,,627.1,2022-08-02,,,,,,,2022-06-01,Base,624.0,,2022-06-07,,0042-cdbng,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-CDBNG,754.0,,2022-06-07,,,,754.8,2019-08-11,,,,,,,2022-06-01,Base,753.0,,2022-06-07,,017-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-CDBNG,758.0,,2022-06-07,,,,759.46,2018-08-17,,,,,,,2022-06-01,Base,756.5,,2022-06-07,,015-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,010214003,,,,,,,9.425,,,,,,,,2019-06-22,Base,,,,,010214003,
