objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd,remark,ac_no,search_village,st_length(shape),st_area(shape),temp,id,b_pan_code,b_pan_name,d_pan_code,d_pan_name,test
189539,MUTTATTARA,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,0.0,1,15411.282614115606,9864151.9363525,1,191673,6378,POTHENCODE,520,Thiruvananthapuram,191673
189540,MANAKKAD,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,135.0,1,14520.175289589411,7778540.87924282,1,191674,6378,POTHENCODE,520,Thiruvananthapuram,191674
189529,Thiruvananthapuram (M Corp.),32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,134.0,1,11159.635993064583,6133448.27881896,1,191663,6378,POTHENCODE,520,Thiruvananthapuram,191663
189546,TYCAD,32,601,05691,913472,KERALA,Thiruvananthapuram,Thiruvananthapuram,Thycaud,913472,565,32,0,,5691,Pothencode,6071,,134.0,1,12282.8902667515,5744351.310055215,1,191680,6378,POTHENCODE,520,Thiruvananthapuram,191680
189527,SASTAMANGALAM,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,134.0,1,13336.473931131448,7353352.31695648,1,191661,6378,POTHENCODE,520,Thiruvananthapuram,191661
189532,PATTAM,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,132.0,1,8416.9714231722,3674740.59047453,1,191666,6378,POTHENCODE,520,Thiruvananthapuram,191666
189533,KAVUDIYAR,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,133.0,1,10370.883066780549,6143867.69135702,1,191667,6378,POTHENCODE,520,Thiruvananthapuram,191667
189543,KUDAPPANAKKUNNU,32,601,05691,628515,KERALA,Thiruvananthapuram,Thiruvananthapuram,Kudappanakkunnu (CT),628515,565,32,0,,5691,Pothencode,6071,,133.0,1,12005.396473938663,8458034.120804185,1,191677,6378,POTHENCODE,520,Thiruvananthapuram,191677
189542,ULLUR,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,132.0,1,14647.432222468658,9012375.527392605,1,191676,6378,POTHENCODE,520,Thiruvananthapuram,191676
189530,PETTA,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,0.0,1,10839.27511158696,6755668.424856635,1,191664,6378,POTHENCODE,520,Thiruvananthapuram,191664
189531,KADAGAMPALLI,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,132.0,1,15109.473581747412,13450756.84092524,1,191665,6378,POTHENCODE,520,Thiruvananthapuram,191665
189544,CHERUVIKKAL,32,601,05691,628514,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),628514,565,32,0,,5691,Pothencode,6071,,132.0,1,13782.18598847504,9796980.538540196,1,191678,6378,POTHENCODE,520,Thiruvananthapuram,191678
189522,ATTIPRA,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,132.0,1,22226.510859193608,17761548.99399002,1,191656,6378,POTHENCODE,520,Thiruvananthapuram,191656
189524,PANGAPPARA,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,132.0,1,14917.269229517504,9160029.815226424,1,191658,6378,POTHENCODE,520,Thiruvananthapuram,191658
189525,ULIYAZHTTARA,32,601,05691,628513,KERALA,Thiruvananthapuram,Thiruvananthapuram,Uliyazhathura (CT),628513,565,32,0,,5691,Pothencode,6071,,132.0,1,20798.87427996033,14361371.01349406,1,191659,6378,POTHENCODE,520,Thiruvananthapuram,191659
189526,AYIRUPARA,32,601,05691,628512,KERALA,Thiruvananthapuram,Thiruvananthapuram,Iroopara (CT),628512,565,32,221766,Pothencode,5691,Pothencode,6071,,130.0,1,16741.114062672175,11731144.05364853,1,191660,6378,POTHENCODE,520,Thiruvananthapuram,191660
189545,ANDURKONAM,32,601,05691,628508,KERALA,Thiruvananthapuram,Thiruvananthapuram,Andoorkonam,628508,565,32,221763,Andoorkonam,5691,Pothencode,6071,,130.0,1,14944.476968675363,9774024.617279235,1,191679,6378,POTHENCODE,520,Thiruvananthapuram,191679
189517,KIZH TONNAKKAL,32,601,05691,628507,KERALA,Thiruvananthapuram,Thiruvananthapuram,Keezhthonnakkal,628507,565,32,221766,Pothencode,5691,Pothencode,6071,,130.0,1,18987.994182799586,10000373.188102625,1,191651,6378,POTHENCODE,520,Thiruvananthapuram,191651
189295,KOLIYAKKODE,32,601,05690,628489,KERALA,Thiruvananthapuram,Nedumangad,Koliyakode,628489,565,32,221802,Manickal,5690,Vamanapuram,6078,,130.0,1,22645.87100826551,17587798.01975682,1,191427,6384,VAMANAPURAM,520,Thiruvananthapuram,191427
189534,PERURKADA,32,601,05691,628516,KERALA,Thiruvananthapuram,Thiruvananthapuram,Vattiyoorkavu (CT),628516,565,32,0,,5691,Pothencode,6071,,133.0,1,17463.291825209744,12845226.788167385,1,191668,6378,POTHENCODE,520,Thiruvananthapuram,191668
189303,ARUVIKKARA,32,601,05690,628499,KERALA,Thiruvananthapuram,Nedumangad,Aruvikkara,628499,565,32,221776,Aruvikkara,5690,Nedumangad,6073,,136.0,1,22465.424347200773,11748092.639995515,1,191435,6380,NEDUMANGAD,520,Thiruvananthapuram,191435
189304,NEDUMANGAD,32,601,05690,803311,KERALA,Thiruvananthapuram,Nedumangad,Nedumangad (M),803311,565,32,0,,5690,Nedumangad,6073,,130.0,1,20758.95007978603,17833913.018245336,1,191436,6380,NEDUMANGAD,520,Thiruvananthapuram,191436
189310,KARIPPUR,32,601,05690,803311,KERALA,Thiruvananthapuram,Nedumangad,Nedumangad (M),803311,565,32,0,,5690,Nedumangad,6073,,136.0,1,20956.27137290209,14948512.810317514,1,191442,6380,NEDUMANGAD,520,Thiruvananthapuram,191442
189289,ANAD,32,601,05690,628492,KERALA,Thiruvananthapuram,Nedumangad,Anad,628492,565,32,221775,Anad,5690,Nedumangad,6073,,131.0,1,35837.405957352516,26550116.79303641,1,191421,6380,NEDUMANGAD,520,Thiruvananthapuram,191421
189305,KURUPUZHA,32,601,05690,628486,KERALA,Thiruvananthapuram,Nedumangad,Kurupuzha,628486,565,32,221803,Nanniyode,5690,Vamanapuram,6078,,131.0,1,23135.22816236338,19715089.64609672,1,191437,6384,VAMANAPURAM,520,Thiruvananthapuram,191437
189306,PANAVUR,32,601,05690,628487,KERALA,Thiruvananthapuram,Nedumangad,Panavoor,628487,565,32,221778,Panavoor,5690,Nedumangad,6073,,131.0,1,30426.587612852483,22497867.12251329,1,191438,6380,NEDUMANGAD,520,Thiruvananthapuram,191438
189286,PALOD,32,601,05690,628485,KERALA,Thiruvananthapuram,Nedumangad,Palode,628485,565,32,221803,Nanniyode,5690,Vamanapuram,6078,,131.0,1,30551.914237318277,20841561.394262105,1,191418,6384,VAMANAPURAM,520,Thiruvananthapuram,191418
189109,MANGOD,32,600,05687,628428,KERALA,Kollam,Kottarakkara,Mancode,628428,559,32,221306,Chithara,5687,Chadayamangalam,5999,,122.0,1,30111.85045300272,31534071.959210806,1,191239,6308,CHADAYAMANGALAM,514,Kollam,191239
189108,CHITARA,32,600,05687,628429,KERALA,Kollam,Kottarakkara,Chithara,628429,559,32,221306,Chithara,5687,Chadayamangalam,5999,,122.0,1,26733.038063716587,28911881.606253903,1,191238,6308,CHADAYAMANGALAM,514,Kollam,191238
189298,KARAKULAM,32,601,05690,628504,KERALA,Thiruvananthapuram,Nedumangad,Karakulam (CT),628504,565,32,221776,Aruvikkara,5690,Nedumangad,6073,,130.0,1,16665.750842892136,11821346.03708582,1,191430,6380,NEDUMANGAD,520,Thiruvananthapuram,191430
189297,VATTAPPARA,32,601,05690,628503,KERALA,Thiruvananthapuram,Nedumangad,Vattappara (CT),628503,565,32,221777,Karakulam,5690,Nedumangad,6073,,130.0,1,23631.232195399967,16125167.969217844,1,191429,6380,NEDUMANGAD,520,Thiruvananthapuram,191429
189296,VEMBAYAM,32,601,05690,628498,KERALA,Thiruvananthapuram,Nedumangad,Vembayam,628498,565,32,221779,Vembayam,5690,Nedumangad,6073,,130.0,1,21965.149309618268,15104232.12920911,1,191428,6380,NEDUMANGAD,520,Thiruvananthapuram,191428
189290,TEKKADA,32,601,05690,628491,KERALA,Thiruvananthapuram,Nedumangad,Theakada,628491,565,32,221779,Vembayam,5690,Nedumangad,6073,,130.0,1,21340.698325884085,12885356.38718095,1,191422,6380,NEDUMANGAD,520,Thiruvananthapuram,191422
189291,MANIKKAL,32,601,05690,628490,KERALA,Thiruvananthapuram,Nedumangad,Manikkal,628490,565,32,221802,Manickal,5690,Vamanapuram,6078,,130.0,1,20686.62391347947,16839738.755893584,1,191423,6384,VAMANAPURAM,520,Thiruvananthapuram,191423
189293,PULLAMPARA,32,601,05690,628488,KERALA,Thiruvananthapuram,Nedumangad,Pullampara,628488,565,32,221807,Pullampara,5690,Vamanapuram,6078,,131.0,1,38144.006822742704,36077545.79564266,1,191425,6384,VAMANAPURAM,520,Thiruvananthapuram,191425
189309,KALLARA,32,601,05690,628481,KERALA,Thiruvananthapuram,Nedumangad,Kallara,628481,565,32,221801,Kallara,5690,Vamanapuram,6078,,131.0,1,22561.47393487063,10683477.046188245,1,191441,6384,VAMANAPURAM,520,Thiruvananthapuram,191441
189285,PANGOD,32,601,05690,628482,KERALA,Thiruvananthapuram,Nedumangad,Pangode,628482,565,32,221805,Pangode,5690,Vamanapuram,6078,,131.0,1,33416.42243176354,39295583.71248023,1,191417,6384,VAMANAPURAM,520,Thiruvananthapuram,191417
189409,ALAYAMON,32,600,,628402,KERALA,Kollam,Punalur,Alayamon,628402,559,32,221295,Alayamon,5947,Anchal,5997,,122.0,1,36191.947621648374,30604181.55071982,1,191543,6307,ANCHAL,514,Kollam,191543
189415,ERUR,32,600,,628401,KERALA,Kollam,Punalur,Eroor,628401,559,32,221299,Eroor,5947,Anchal,5997,,121.0,1,30474.900981580846,22418174.935308777,1,191549,6307,ANCHAL,514,Kollam,191549
189292,NELLANADU,32,601,05690,628479,KERALA,Thiruvananthapuram,Nedumangad,Nellanad,628479,565,32,221804,Nellanad,5690,Vamanapuram,6078,,131.0,1,19832.834414360677,18809926.044893526,1,191424,6384,VAMANAPURAM,520,Thiruvananthapuram,191424
189294,VAMANAPURAM,32,601,05690,628480,KERALA,Thiruvananthapuram,Nedumangad,Vamanapuram,628480,565,32,221808,Vamanapuram,5690,Vamanapuram,6078,,131.0,1,42725.1723945693,28698606.51069044,1,191426,6384,VAMANAPURAM,520,Thiruvananthapuram,191426
188941,KODUVAZHANNUR,32,601,05689,628463,KERALA,Thiruvananthapuram,Chirayinkeezhu,Koduvazhannoor,628463,565,32,221774,Pulimath,5689,Kilimanoor,6072,,128.0,1,14258.817326097655,8063072.16928001,1,191071,6379,KILIMANOOR,520,Thiruvananthapuram,191071
188940,PULIMATTU,32,601,05689,628462,KERALA,Thiruvananthapuram,Chirayinkeezhu,Pulimath,628462,565,32,221774,Pulimath,5689,Kilimanoor,6072,,128.0,1,21796.378729424465,19692901.783837054,1,191070,6379,KILIMANOOR,520,Thiruvananthapuram,191070
188942,PAZHAYAKUNNUMEL,32,601,05689,628461,KERALA,Thiruvananthapuram,Chirayinkeezhu,Pazhayakunnummel,628461,565,32,221773,Pazhayakunnummel,5689,Kilimanoor,6072,,128.0,1,23062.318515037005,24386306.66202825,1,191072,6379,KILIMANOOR,520,Thiruvananthapuram,191072
189110,KUMMIL,32,600,05687,628427,KERALA,Kollam,Kottarakkara,Kummil,628427,559,32,244115,Kummil,5687,Chadayamangalam,5999,,122.0,1,19965.031134273817,18585487.87369439,1,191240,6308,CHADAYAMANGALAM,514,Kollam,191240
189106,NILAMEL,32,600,05687,628426,KERALA,Kollam,Kottarakkara,Nilamel,628426,559,32,221310,Nilamel,5687,Chadayamangalam,5999,,122.0,1,21209.37047058788,18593968.73909114,1,191236,6308,CHADAYAMANGALAM,514,Kollam,191236
189107,KADAKKAL,32,600,05687,628425,KERALA,Kollam,Kottarakkara,Kadakkal,628425,559,32,221309,Kadakkal,5687,Chadayamangalam,5999,,122.0,1,27594.382426983873,33613038.104420856,1,191237,6308,CHADAYAMANGALAM,514,Kollam,191237
189121,ITTIVA,32,600,05687,628424,KERALA,Kollam,Kottarakkara,Ittiva,628424,559,32,221308,Ittiva,5687,Chadayamangalam,5999,,122.0,1,26386.344009875673,23339100.326332435,1,191251,6308,CHADAYAMANGALAM,514,Kollam,191251
189102,KOTTUKKAL,32,600,05687,628423,KERALA,Kollam,Kottarakkara,Kottukkal,628423,559,32,221308,Ittiva,5687,Chadayamangalam,5999,,122.0,1,22786.64849586062,21126373.08261684,1,191232,6308,CHADAYAMANGALAM,514,Kollam,191232
189403,IDAMULAKAL,32,600,,628399,KERALA,Kollam,Punalur,Edamulackal,628399,559,32,221298,Edamulakkal,5947,Anchal,5997,,121.0,1,24779.46427625491,18966573.56313433,1,191537,6307,ANCHAL,514,Kollam,191537
189408,ANCHAL,32,600,,628400,KERALA,Kollam,Punalur,Anchal,628400,559,32,221296,Anchal,5947,Anchal,5997,,121.0,1,30682.56197559516,27686544.49955953,1,191542,6307,ANCHAL,514,Kollam,191542
189402,ARAKKAL,32,600,,628398,KERALA,Kollam,Punalur,Arackal,628398,559,32,221298,Edamulakkal,5947,Anchal,5997,,121.0,1,19718.27434904828,18540468.86002177,1,191536,6307,ANCHAL,514,Kollam,191536
189405,PUNALUR,32,600,,803307,KERALA,Kollam,Punalur,Punalur (M),803307,559,32,0,,5947,Pathanapuram,6007,,121.0,1,31759.472409530586,25752831.96482557,1,191539,6315,PATHANAPURAM,514,Kollam,191539
189120,CHAKKUVARAKKAL,32,600,05687,628410,KERALA,Kollam,Kottarakkara,Chakkuvarakkal,628410,559,32,221362,Vettikkavala,5687,Vettikkavala,6009,,120.0,1,20371.79574562127,16951565.508450374,1,191250,6317,VETTIKKAVALA,514,Kollam,191250
189406,MANIYAR,32,600,,803307,KERALA,Kollam,Punalur,Punalur (M),803307,559,32,0,,5947,Pathanapuram,6007,,121.0,1,41764.60534706933,20097565.875953026,1,191540,6315,PATHANAPURAM,514,Kollam,191540
189366,VILAKKUDI,32,600,05686,628385,KERALA,Kollam,Pathanapuram,Vilakkudy,628385,559,32,221350,Vilakudy,5686,Pathanapuram,6007,,120.0,1,33164.02958667551,20628001.90586689,1,191500,6315,PATHANAPURAM,514,Kollam,191500
189365,PIDAVUR,32,600,05686,628386,KERALA,Kollam,Pathanapuram,Pidavoor,628386,559,32,221349,Thalavoor,5686,Pathanapuram,6007,,120.0,1,24488.21302336222,15457542.61066318,1,191499,6315,PATHANAPURAM,514,Kollam,191499
189361,PATTANAPURAM,32,600,05686,628387,KERALA,Kollam,Pathanapuram,Pathanapuram,628387,559,32,221345,Pathanapuram,5686,Pathanapuram,6007,,120.0,1,31651.680374277796,26809393.74727686,1,191495,6315,PATHANAPURAM,514,Kollam,191495
189092,KALANJUR,32,599,,628349,KERALA,Pathanamthitta,Konni,Kalanjoor,628349,564,32,221734,Kalanjoor,5943,Parakode,6066,,114.0,1,48512.1689985049,43338518.13994602,1,191222,6373,PARAKODE,519,Pathanamthitta,191222
189414,CHENNAPETTA,32,600,,628403,KERALA,Kollam,Punalur,Channappetta,628403,559,32,221295,Alayamon,5947,Anchal,5997,,122.0,1,30421.856106390816,29357043.041260254,1,191548,6307,ANCHAL,514,Kollam,191548
189410,TINKAL KARIKKAM,32,600,,628395,KERALA,Kollam,Punalur,Thinkalkarikkakom,628395,559,32,221301,Kulathupuzha,5947,Anchal,5997,,121.0,1,46501.53838889659,74953980.34810196,1,191544,6307,ANCHAL,514,Kollam,191544
189411,EDAMAN,32,600,,628391,KERALA,Kollam,Punalur,Edamon,628391,559,32,221302,Thenmala,5947,Anchal,5997,,121.0,1,57631.38262503419,92871544.01789825,1,191545,6307,ANCHAL,514,Kollam,191545
189419,PERUNADU,32,599,05681,628313,KERALA,Pathanamthitta,Ranni,Perunad,628313,564,32,221747,Ranni Perunad,5681,Ranni,6068,,112.0,1,119141.85069721303,193586046.9559016,1,191553,6375,RANNI,519,Pathanamthitta,191553
189352,PIRAMED,32,596,05667,628107,KERALA,Idukki,Peerumade,Peerumade,628107,556,32,221133,Peerumedu,5667,Azhutha,5977,,92.0,1,48013.87259551143,47227060.6001701,1,191485,6287,AZHUTHA,511,Idukki,191485
189357,ELAPPARA,32,596,05667,628105,KERALA,Idukki,Peerumade,Elappara,628105,556,32,221130,Elappara,5667,Azhutha,5977,,92.0,1,76268.4618176237,85863054.60229903,1,191491,6287,AZHUTHA,511,Idukki,191491
189356,UPPUTHARA,32,596,05667,628104,KERALA,Idukki,Peerumade,Upputhara,628104,556,32,221161,Upputhara,5667,Kattappana,5981,,92.0,1,27108.31304522164,31304957.06077686,1,191490,6291,KATTAPPANA,511,Idukki,191490
188999,AYYAPPANKOIL,32,596,,628080,KERALA,Idukki,Idukki,Ayyappancoil,628080,556,32,221156,Ayyappancoil,5942,Kattappana,5981,,91.0,1,69097.1860533779,115406584.21702293,1,191129,6291,KATTAPPANA,511,Idukki,191129
188996,TANKAMANI,32,596,,628073,KERALA,Idukki,Idukki,Thankamony,628073,556,32,221152,Kamakshy,5942,Idukki,5980,,91.0,1,44346.97315579015,54790221.27988271,1,191126,6290,IDUKKI,511,Idukki,191126
188995,UPPUTODU,32,596,,628072,KERALA,Idukki,Idukki,Upputhode,628072,556,32,221152,Kamakshy,5942,Idukki,5980,,91.0,1,28761.91528027854,30623756.7081782,1,191125,6290,IDUKKI,511,Idukki,191125
189404,AIRANALLUR,32,600,,628396,KERALA,Kollam,Punalur,Ayiranalloor,628396,559,32,221299,Eroor,5947,Anchal,5997,,121.0,1,24015.410151054675,20499511.5407408,1,191538,6307,ANCHAL,514,Kollam,191538
189407,VALAKKOD,32,600,,628390,KERALA,Kollam,Punalur,Valacode (Part),628390,559,32,221348,Piravanthur,5947,Pathanapuram,6007,,121.0,1,21594.667916654285,17816348.928521726,1,191541,6315,PATHANAPURAM,514,Kollam,191541
189359,PIRAVANTUR,32,600,05686,628389,KERALA,Kollam,Pathanapuram,Piravanthur,628389,559,32,221348,Piravanthur,5686,Pathanapuram,6007,,120.0,1,58096.58975061948,74749138.937542,1,191493,6315,PATHANAPURAM,514,Kollam,191493
189360,PUNNALA,32,600,05686,628388,KERALA,Kollam,Pathanapuram,Punnala,628388,559,32,221348,Piravanthur,5686,Pathanapuram,6007,,120.0,1,57721.69627916473,65632876.71282366,1,191494,6315,PATHANAPURAM,514,Kollam,191494
189087,TANNITOD,32,599,,628341,KERALA,Pathanamthitta,Konni,Thannithode,628341,564,32,221715,Thannithodu,5943,Konni,6062,,114.0,1,85801.62483916085,152765132.0563579,1,191217,6370,KONNI,519,Pathanamthitta,191217
189420,KOLLAMULA,32,599,05681,628312,KERALA,Pathanamthitta,Ranni,Kollamula,628312,564,32,221743,Naranamoozhy,5681,Ranni,6068,,112.0,1,50982.441136175454,41979356.46589278,1,191554,6375,RANNI,519,Pathanamthitta,191554
581056,PERUVANTANAM,32,596,05667,628112,KERALA,Idukki,Peerumade,Peruvanthanam,628112,556,32,221134,Peruvanthanam,5667,Azhutha,5977,,92.0,2,53493.836198085606,78579695.35417205,2,587370,6287,AZHUTHA,511,Idukki,587370
189354,KOKKAYAR,32,596,05667,628106,KERALA,Idukki,Peerumade,Kokkayar,628106,556,32,221131,Kokkayar,5667,Azhutha,5977,,92.0,1,44365.76884517785,56744592.17376306,1,191487,6287,AZHUTHA,511,Idukki,191487
189355,VAGAMAN,32,596,05667,628103,KERALA,Idukki,Peerumade,Vagamon,628103,556,32,221130,Elappara,5667,Azhutha,5977,,92.0,1,60638.73871199473,80467080.08433294,1,191489,6287,AZHUTHA,511,Idukki,191489
188998,PAINAVU,32,596,,628099,KERALA,Idukki,Idukki,Idukki,628099,556,32,221150,Arakulam,5942,Idukki,5980,,91.0,1,83081.04200103253,278965873.4719213,1,191128,6290,IDUKKI,511,Idukki,191128
189094,KONNITTAZHAM,32,599,,628335,KERALA,Pathanamthitta,Konni,Konnithazham,628335,564,32,221711,Konni,5943,Konni,6062,,114.0,1,30675.892679430657,17652443.12880743,1,191224,6370,KONNI,519,Pathanamthitta,191224
189093,MALAYALAPPUZHA,32,599,,628334,KERALA,Pathanamthitta,Konni,Malayalapuzha (Part),628334,564,32,221712,Malayalapuzha,5943,Konni,6062,,114.0,1,32985.21228571352,31687819.889065385,1,191223,6370,KONNI,519,Pathanamthitta,191223
189426,VADASSERIKARA,32,599,05681,628320,KERALA,Pathanamthitta,Ranni,Vadasserikkara,628320,564,32,221749,Vadasserikkara,5681,Ranni,6068,,112.0,1,52240.922293441115,42953281.1871976,1,191560,6375,RANNI,519,Pathanamthitta,191560
189418,ATTIKKAYAM,32,599,05681,628314,KERALA,Pathanamthitta,Ranni,Athikkayam,628314,564,32,221743,Naranamoozhy,5681,Ranni,6068,,112.0,1,24763.23958461617,17400003.032778345,1,191552,6375,RANNI,519,Pathanamthitta,191552
189424,PAZHAVANGADI,32,599,05681,628315,KERALA,Pathanamthitta,Ranni,Pazhavangadi,628315,564,32,221743,Naranamoozhy,5681,Ranni,6068,,112.0,1,33118.2734523117,27351243.42753871,1,191558,6375,RANNI,519,Pathanamthitta,191558
189423,CHETTAKKAL,32,599,05681,628311,KERALA,Pathanamthitta,Ranni,Chethakkal,628311,564,32,221743,Naranamoozhy,5681,Ranni,6068,,112.0,1,32587.558743222922,29754440.01762169,1,191557,6375,RANNI,519,Pathanamthitta,191557
189005,KUVAPALLI,32,597,05672,628202,KERALA,Kottayam,Kanjirappally,Koovappally,628202,560,32,221385,Kanjirappally,5672,Kanjirappally,6013,,100.0,1,37162.6133981402,31996164.298012294,1,191135,6321,KANJIRAPPALLY,515,Kottayam,191135
189008,EDAKUNNAM,32,597,05672,628196,KERALA,Kottayam,Kanjirappally,Edakkunnam,628196,560,32,221388,Mundakayam,5672,Kanjirappally,6013,,101.0,1,41127.194965668255,38400161.566959195,1,191138,6321,KANJIRAPPALLY,515,Kottayam,191138
189006,MUNDAKKAYAM,32,597,05672,628195,KERALA,Kottayam,Kanjirappally,Mundakayam,628195,560,32,221386,Koottickal,5672,Kanjirappally,6013,,101.0,1,35032.37975861188,29296542.498828653,1,191136,6321,KANJIRAPPALLY,515,Kottayam,191136
189247,PUNJAR TEKKEKARA,32,597,05668,628136,KERALA,Kottayam,Meenachil,Poonjar Thekkekara,628136,560,32,221367,Poonjar Thekkekara,5668,Erattupetta,6010,,101.0,1,36317.103270440246,45732920.76390122,1,191379,6318,ERATTUPETTA,515,Kottayam,191379
189082,KONNI,32,599,,628338,KERALA,Pathanamthitta,Konni,Konni,628338,564,32,221711,Konni,5943,Konni,6062,,114.0,1,27538.287189672363,30160833.144640453,1,191212,6370,KONNI,519,Pathanamthitta,191212
189086,IRAMAN,32,599,,628340,KERALA,Pathanamthitta,Konni,Iravan,628340,564,32,221710,Aruvapulam,5943,Konni,6062,,114.0,1,23911.43838223166,7760229.638067875,1,191216,6370,KONNI,519,Pathanamthitta,191216
189422,KOLLAMULA,32,599,05681,628312,KERALA,Pathanamthitta,Ranni,Kollamula,628312,564,32,221743,Naranamoozhy,5681,Ranni,6068,,112.0,1,23734.84226539877,23467916.26356847,1,191556,6375,RANNI,519,Pathanamthitta,191556
189003,ERUMELI SOUTH,32,597,05672,628204,KERALA,Kottayam,Kanjirappally,Erumeli South,628204,560,32,221384,Erumeli,5672,Kanjirappally,6013,,101.0,1,81494.74616198546,91765734.11894321,1,191133,6321,KANJIRAPPALLY,515,Kottayam,191133
189011,ERUMELI NORTH,32,597,05672,628203,KERALA,Kottayam,Kanjirappally,Erumeli North,628203,560,32,239035,Koruthode,5672,Kanjirappally,6013,,101.0,1,53920.39602145011,58773998.14445064,1,191141,6321,KANJIRAPPALLY,515,Kottayam,191141
189007,MUTTIKKAL,32,597,05672,628194,KERALA,Kottayam,Kanjirappally,Koottickal,628194,560,32,221386,Koottickal,5672,Kanjirappally,6013,,101.0,1,49940.486101851166,49744740.19308062,1,191137,6321,KANJIRAPPALLY,515,Kottayam,191137
188997,KANJIKKUZHI,32,596,,628087,KERALA,Idukki,Idukki,Kanjikuzhi,628087,556,32,221151,Idukki - Kanjikuzhy,5942,Idukki,5980,,90.0,1,52877.65391918982,71450772.63633546,1,191127,6290,IDUKKI,511,Idukki,191127
